IDCUSTOMER,GENDER,CITY,COUNTRY,FIRST_DEPOSIT_AMOUNT,REGISTRATION_DATE,DEPOSIT_DATE
146500471,M,Ankara,Turkey,45.0,2022-04-04,2022-04-04
146505391,M,Antalya,Turkey,250.0,2022-04-04,2022-04-05
146505831,M,Çorum,Turkey,198.0,2022-04-04,2022-04-05
146501161,M,Ankara,Turkey,100.0,2022-04-04,2022-04-04
146506731,M,Aydın,Turkey,100.0,2022-04-04,2022-04-04
146501061,M,İstanbul,Turkey,300.0,2022-04-04,2022-04-04
146504231,M,Aksaray,Turkey,100.0,2022-04-04,2022-04-04
146504641,M,İstanbul,Turkey,100.0,2022-04-04,2022-04-04
146503821,M,İstanbul,Turkey,100.0,2022-04-04,2022-04-04
146503291,M,İzmir,Turkey,100.0,2022-04-04,2022-04-04
146506221,M,Muğla,Turkey,100.0,2022-04-04,2022-04-04
146502931,M,Kocaeli,Turkey,100.0,2022-04-04,2022-05-20
146504901,M,Kütahya,Turkey,100.0,2022-04-04,2022-04-04
146498811,M,Denizli,Turkey,100.0,2022-04-04,2022-04-04
146504201,M,Antalya,Turkey,250.0,2022-04-04,2022-04-04
146504791,M,İzmir,Turkey,1000.0,2022-04-04,2022-04-04
146506631,M,Sakarya,Turkey,250.0,2022-04-04,2022-04-04
146502431,M,Sakarya,Turkey,200.0,2022-04-04,2022-04-04
146507021,M,Adana,Turkey,70.0,2022-04-04,2022-04-04
146501121,M,Kocaeli,Turkey,200.0,2022-04-04,2022-04-04
146503551,M,Sinop,Turkey,250.0,2022-04-04,2022-04-04
146502591,M,Kayseri,Turkey,100.0,2022-04-04,2022-04-09
146506661,M,İstanbul,Turkey,100.0,2022-04-04,2022-04-04
146498871,M,Hakkari,Turkey,100.0,2022-04-04,2022-04-04
146503041,M,Rize,Turkey,70.0,2022-04-04,2022-04-17
146501091,M,Bursa,Turkey,500.0,2022-04-04,2022-04-04
146503301,M,İstanbul,Turkey,100.0,2022-04-04,2022-04-04
146501291,M,Kocaeli,Turkey,50.0,2022-04-04,2022-04-04
146501791,M,Düzce,Turkey,50.0,2022-04-04,2022-04-05
146504001,M,Denizli,Turkey,200.0,2022-04-04,2022-04-13
146499241,M,Afyonkarahisar,Turkey,50.0,2022-04-04,2022-04-04
146502211,M,İstanbul,Turkey,100.0,2022-04-04,2022-05-23
146498711,M,Adana,Turkey,100.0,2022-04-04,2022-04-04
146498801,M,Aydın,Turkey,25.0,2022-04-04,2022-04-04
146505311,M,Diyarbakır,Turkey,100.0,2022-04-04,2022-04-16
146505101,M,Yozgat,Turkey,100.0,2022-04-04,2022-04-04
146506041,M,İstanbul,Turkey,250.0,2022-04-04,2022-04-04
146502711,M,Diyarbakır,Turkey,10.0,2022-04-04,2022-04-04
146501661,M,İstanbul,Turkey,19.0,2022-04-04,2022-04-04
146501141,M,İstanbul,Turkey,100.0,2022-04-04,2022-04-04
146506811,M,Kocaeli,Turkey,100.0,2022-04-04,2022-04-04
146502871,M,Kocaeli,Turkey,50.0,2022-04-04,2022-04-04
146512071,M,İstanbul,Turkey,5000.0,2022-04-05,2022-04-05
146512811,M,Kocaeli,Turkey,250.0,2022-04-05,2022-04-11
146515731,M,İzmir,Turkey,100.0,2022-04-05,2022-04-15
146510541,M,Aydın,Turkey,50.0,2022-04-05,2022-04-07
146511451,M,Kayseri,Turkey,300.0,2022-04-05,2022-04-10
146516471,M,Rize,Turkey,250.0,2022-04-05,2022-04-05
146515661,M,Aydın,Turkey,100.0,2022-04-05,2022-04-05
146512241,M,Bursa,Turkey,100.0,2022-04-05,2022-04-05
146510941,M,Manisa,Turkey,300.0,2022-04-05,2022-04-05
146516051,M,Zonguldak,Turkey,500.0,2022-04-05,2022-04-05
146508131,M,Tekirdağ,Turkey,700.0,2022-04-05,2022-04-05
146512891,M,Diyarbakır,Turkey,300.0,2022-04-05,2022-04-05
146515011,M,İstanbul,Turkey,50.0,2022-04-05,2022-04-06
146514201,M,İstanbul,Turkey,250.0,2022-04-05,2022-04-05
146516401,M,İstanbul,Turkey,100.0,2022-04-05,2022-04-05
146512951,M,Gaziantep,Turkey,50.0,2022-04-05,2022-04-05
146515891,M,Aydın,Turkey,50.0,2022-04-05,2022-04-06
146513681,M,İstanbul,Turkey,250.0,2022-04-05,2022-04-05
146513391,M,İstanbul,Turkey,50.0,2022-04-05,2022-04-05
146514331,M,Çorum,Turkey,50.0,2022-04-05,2022-04-05
146511091,M,İzmir,Turkey,400.0,2022-04-05,2022-04-05
146514221,M,Gaziantep,Turkey,70.0,2022-04-05,2022-04-05
146512841,M,İstanbul,Turkey,250.0,2022-04-05,2022-04-07
146513281,M,Diyarbakır,Turkey,100.0,2022-04-05,2022-04-10
146512581,M,İstanbul,Turkey,100.0,2022-04-05,2022-04-05
146512221,M,Tekirdağ,Turkey,100.0,2022-04-05,2022-04-05
146511341,M,İstanbul,Turkey,300.0,2022-04-05,2022-04-05
146513961,M,İstanbul,Turkey,100.0,2022-04-05,2022-04-05
146511781,M,Ankara,Turkey,200.0,2022-04-05,2022-04-05
146514531,M,Niğde,Turkey,100.0,2022-04-05,2022-04-07
146511871,M,Aydın,Turkey,100.0,2022-04-05,2022-04-05
146514641,M,Kahramanmaraş,Turkey,65.0,2022-04-05,2022-04-06
146510051,M,Niğde,Turkey,99.0,2022-04-05,2022-04-05
146516631,M,Bitlis,Turkey,200.0,2022-04-05,2022-04-05
146514311,M,Şırnak,Turkey,300.0,2022-04-05,2022-04-05
146516261,M,Diyarbakır,Turkey,250.0,2022-04-05,2022-04-06
146512271,M,Bilecik,Turkey,100.0,2022-04-05,2022-04-05
146516201,M,Bursa,Turkey,100.0,2022-04-05,2022-04-05
146516661,M,Eskişehir,Turkey,100.0,2022-04-05,2022-04-05
146511891,M,Manisa,Turkey,250.0,2022-04-05,2022-04-05
146510211,M,Ankara,Turkey,50.0,2022-04-05,2022-04-05
146509221,M,Tekirdağ,Turkey,100.0,2022-04-05,2022-04-05
146508841,M,Kahramanmaraş,Turkey,56.0,2022-04-05,2022-04-05
146511571,M,Ordu,Turkey,100.0,2022-04-05,2022-04-05
146510271,M,Antalya,Turkey,100.0,2022-04-05,2022-04-05
146515081,M,İzmir,Turkey,90.0,2022-04-05,2022-04-05
146515851,M,İzmir,Turkey,50.0,2022-04-05,2022-04-06
146513341,M,Diyarbakır,Turkey,82.0,2022-04-05,2022-04-19
146509621,M,Edirne,Turkey,200.0,2022-04-05,2022-04-05
146512191,M,Mardin,Turkey,1000.0,2022-04-05,2022-04-05
146513831,M,İstanbul,Turkey,100.0,2022-04-05,2022-04-05
146508751,M,Kütahya,Turkey,100.0,2022-04-05,2022-04-05
146507671,M,Sakarya,Turkey,100.0,2022-04-05,2022-04-05
146514631,M,Kayseri,Turkey,25.0,2022-04-05,2022-04-05
146512311,M,İzmir,Turkey,500.0,2022-04-05,2022-04-05
146513541,M,İstanbul,Turkey,500.0,2022-04-05,2022-04-05
146512021,M,Karaman,Turkey,100.0,2022-04-05,2022-04-05
146513481,M,Kocaeli,Turkey,45.0,2022-04-05,2022-04-05
146515531,M,İstanbul,Turkey,300.0,2022-04-05,2022-04-05
146513971,M,Bursa,Turkey,250.0,2022-04-05,2022-04-05
146514381,M,İstanbul,Turkey,600.0,2022-04-05,2022-04-05
146516811,M,İstanbul,Turkey,100.0,2022-04-05,2022-04-06
146514731,M,Gaziantep,Turkey,200.0,2022-04-05,2022-04-05
146514521,M,Diyarbakır,Turkey,150.0,2022-04-05,2022-04-05
146514851,M,Bursa,Turkey,100.0,2022-04-05,2022-04-05
146515041,M,Diyarbakır,Turkey,100.0,2022-04-05,2022-04-13
146516391,M,Tekirdağ,Turkey,100.0,2022-04-05,2022-04-05
146516011,M,Tekirdağ,Turkey,50.0,2022-04-05,2022-04-05
146512011,M,Diyarbakır,Turkey,500.0,2022-04-05,2022-04-05
146516091,M,İstanbul,Turkey,100.0,2022-04-05,2022-04-05
146511541,M,İstanbul,Turkey,70.0,2022-04-05,2022-04-05
146516531,M,Çanakkale,Turkey,100.0,2022-04-05,2022-04-05
146513201,M,Çanakkale,Turkey,27.0,2022-04-05,2022-04-05
146515821,M,Adana,Turkey,50.0,2022-04-05,2022-04-05
146508581,M,Manisa,Turkey,300.0,2022-04-05,2022-04-05
146514461,M,Batman,Turkey,400.0,2022-04-05,2022-04-05
146515871,M,Adıyaman,Turkey,150.0,2022-04-05,2022-04-05
146508821,M,Tekirdağ,Turkey,100.0,2022-04-05,2022-04-05
146510231,M,Ankara,Turkey,500.0,2022-04-05,2022-04-05
146512991,M,İstanbul,Turkey,100.0,2022-04-05,2022-04-05
146513941,M,İstanbul,Turkey,100.0,2022-04-05,2022-04-11
146508971,M,Manisa,Turkey,250.0,2022-04-05,2022-04-05
146512421,M,Kırklareli,Turkey,250.0,2022-04-05,2022-04-05
146513071,M,Diyarbakır,Turkey,500.0,2022-04-05,2022-04-06
146512721,M,Antalya,Turkey,30.0,2022-04-05,2022-04-06
146514491,M,Aydın,Turkey,34.0,2022-04-05,2022-04-05
146513321,M,Artvin,Turkey,400.0,2022-04-05,2022-04-05
146513531,M,İstanbul,Turkey,50.0,2022-04-05,2022-04-05
146525241,M,İstanbul,Turkey,100.0,2022-04-06,2022-05-03
146525601,M,İstanbul,Turkey,500.0,2022-04-06,2022-04-06
146522341,M,Denizli,Turkey,1500.0,2022-04-06,2022-04-06
146525391,M,Gaziantep,Turkey,300.0,2022-04-06,2022-04-06
146524911,M,İstanbul,Turkey,50.0,2022-04-06,2022-04-13
146523311,M,İstanbul,Turkey,500.0,2022-04-06,2022-04-06
146517121,M,Aydın,Turkey,200.0,2022-04-06,2022-04-06
146521671,M,Antalya,Turkey,50.0,2022-04-06,2022-04-06
146525781,M,Rize,Turkey,50.0,2022-04-06,2022-05-02
146517191,M,Bingöl,Turkey,100.0,2022-04-06,2022-04-06
146525231,M,Diyarbakır,Turkey,1647.0,2022-04-06,2022-04-06
146522901,M,İstanbul,Turkey,100.0,2022-04-06,2022-04-10
146522811,M,Balıkesir,Turkey,250.0,2022-04-06,2022-04-06
146519491,M,Adana,Turkey,1000.0,2022-04-06,2022-04-06
146519251,M,İstanbul,Turkey,999.0,2022-04-06,2022-04-06
146524141,M,Erzurum,Turkey,41.0,2022-04-06,2022-04-06
146523021,M,Bursa,Turkey,100.0,2022-04-06,2022-04-06
146523241,M,Tekirdağ,Turkey,251.0,2022-04-06,2022-04-07
146517431,M,Çankırı,Turkey,51.0,2022-04-06,2022-04-15
146524461,M,İstanbul,Turkey,50.0,2022-04-06,2022-04-06
146522951,M,Ankara,Turkey,50.0,2022-04-06,2022-04-06
146517441,M,Muğla,Turkey,300.0,2022-04-06,2022-04-06
146521381,M,Aydın,Turkey,100.0,2022-04-06,2022-04-06
146520641,M,İstanbul,Turkey,100.0,2022-04-06,2022-04-06
146522961,M,İstanbul,Turkey,1000.0,2022-04-06,2022-04-06
146522061,M,İstanbul,Turkey,200.0,2022-04-06,2022-04-06
146521491,M,Adıyaman,Turkey,300.0,2022-04-06,2022-04-06
146518011,M,Manisa,Turkey,100.0,2022-04-06,2022-04-06
146524571,M,Sakarya,Turkey,100.0,2022-04-06,2022-04-06
146523741,M,Samsun,Turkey,100.0,2022-04-06,2022-04-06
146521111,M,Denizli,Turkey,100.0,2022-04-06,2022-04-06
146518231,M,Eskişehir,Turkey,25.0,2022-04-06,2022-04-06
146526021,M,Düzce,Turkey,50.0,2022-04-06,2022-04-06
146522911,M,Hatay,Turkey,100.0,2022-04-06,2022-04-06
146524981,M,İstanbul,Turkey,100.0,2022-04-06,2022-04-06
146517841,M,Manisa,Turkey,100.0,2022-04-06,2022-04-06
146518151,M,Kocaeli,Turkey,100.0,2022-04-06,2022-04-06
146519931,M,Diyarbakır,Turkey,52.99,2022-04-06,2022-04-06
146525091,M,Kahramanmaraş,Turkey,300.0,2022-04-06,2022-04-18
146524941,M,Samsun,Turkey,200.0,2022-04-06,2022-04-06
146525261,M,Eskişehir,Turkey,500.0,2022-04-06,2022-04-06
146517591,M,Diyarbakır,Turkey,120.0,2022-04-06,2022-04-06
146523371,M,İstanbul,Turkey,1500.0,2022-04-06,2022-04-06
146517491,M,Ankara,Turkey,70.0,2022-04-06,2022-04-06
146518991,M,Konya,Turkey,100.0,2022-04-06,2022-04-06
146518051,M,Diyarbakır,Turkey,250.0,2022-04-06,2022-04-06
146524341,M,İzmir,Turkey,50.0,2022-04-06,2022-04-07
146526121,M,Bursa,Turkey,100.0,2022-04-06,2022-04-07
146526011,M,Bursa,Turkey,300.0,2022-04-06,2022-04-06
146516951,M,İstanbul,Turkey,100.0,2022-04-06,2022-04-06
146525531,M,İstanbul,Turkey,250.0,2022-04-06,2022-04-06
146523041,M,Gaziantep,Turkey,50.0,2022-04-06,2022-04-06
146518581,M,Bolu,Turkey,100.0,2022-04-06,2022-04-06
146518651,M,Bursa,Turkey,50.0,2022-04-06,2022-04-06
146520731,M,İstanbul,Turkey,70.0,2022-04-06,2022-04-08
146524221,M,Samsun,Turkey,50.0,2022-04-06,2022-04-06
146521461,M,Ankara,Turkey,45.0,2022-04-06,2022-04-06
146519261,M,Kırklareli,Turkey,100.0,2022-04-06,2022-04-06
146523151,M,Manisa,Turkey,100.0,2022-04-06,2022-04-08
146523621,M,Rize,Turkey,6.78,2022-04-06,2022-04-07
146521321,M,Çorum,Turkey,1000.0,2022-04-06,2022-04-06
146516931,M,Kayseri,Turkey,100.0,2022-04-06,2022-04-06
146522081,M,İzmir,Turkey,100.0,2022-04-06,2022-04-06
146525481,M,İstanbul,Turkey,150.0,2022-04-06,2022-04-06
146520461,M,Muğla,Turkey,100.0,2022-04-06,2022-04-06
146524731,M,İzmir,Turkey,200.0,2022-04-06,2022-04-06
146525951,M,İstanbul,Turkey,100.0,2022-04-06,2022-04-06
146525751,M,İzmir,Turkey,100.0,2022-04-06,2022-04-06
146519891,M,İstanbul,Turkey,50.0,2022-04-06,2022-04-06
146523921,M,Samsun,Turkey,50.0,2022-04-06,2022-04-06
146525551,M,Bursa,Turkey,50.0,2022-04-06,2022-04-06
146522551,M,Denizli,Turkey,70.0,2022-04-06,2022-04-06
146519831,M,İstanbul,Turkey,100.0,2022-04-06,2022-04-08
146525521,M,Bursa,Turkey,100.0,2022-04-06,2022-04-06
146518951,M,Bursa,Turkey,200.0,2022-04-06,2022-05-16
146522581,M,Ankara,Turkey,65.0,2022-04-06,2022-04-06
146523811,M,Karaman,Turkey,250.0,2022-04-06,2022-04-06
146522731,M,Aydın,Turkey,50.0,2022-04-06,2022-04-06
146517131,M,Kocaeli,Turkey,250.0,2022-04-06,2022-04-07
146523751,M,İstanbul,Turkey,100.0,2022-04-06,2022-04-06
146517411,F,İstanbul,Turkey,100.0,2022-04-06,2022-04-06
146523471,M,Bursa,Turkey,100.0,2022-04-06,2022-04-06
146521561,M,Muğla,Turkey,65.0,2022-04-06,2022-04-13
146523571,M,Diyarbakır,Turkey,1000.0,2022-04-06,2022-04-06
146523951,M,Ankara,Turkey,200.0,2022-04-06,2022-04-20
146525201,M,Hatay,Turkey,100.0,2022-04-06,2022-04-06
146517821,M,Mardin,Turkey,50.0,2022-04-06,2022-05-08
146524781,M,Adana,Turkey,500.0,2022-04-06,2022-04-06
146529181,M,Giresun,Turkey,100.0,2022-04-07,2022-04-07
146533571,M,Bursa,Turkey,1900.0,2022-04-07,2022-04-07
146533731,M,Gaziantep,Turkey,70.0,2022-04-07,2022-04-07
146528281,M,İstanbul,Turkey,1300.0,2022-04-07,2022-04-07
146528561,M,İstanbul,Turkey,601.0,2022-04-07,2022-04-07
146534291,M,Bağlar/Diyarbakır,Turkey,100.0,2022-04-07,2022-04-07
146530121,M,Diyarbakır,Turkey,1500.0,2022-04-07,2022-04-07
146528021,M,İstanbul,Turkey,100.0,2022-04-07,2022-04-07
146531131,M,İstanbul,Turkey,100.0,2022-04-07,2022-04-07
146527251,F,Şanlıurfa,Turkey,400.0,2022-04-07,2022-04-07
146532191,M,Diyarbakır,Turkey,300.0,2022-04-07,2022-04-07
146532351,M,Bursa,Turkey,500.0,2022-04-07,2022-04-07
146531981,M,İstanbul,Turkey,100.0,2022-04-07,2022-04-07
146531621,M,Muğla,Turkey,100.0,2022-04-07,2022-04-11
146530601,M,Gaziantep,Turkey,70.0,2022-04-07,2022-04-07
146531591,M,İzmir,Turkey,100.0,2022-04-07,2022-04-07
146532441,M,Mersin,Turkey,100.0,2022-04-07,2022-04-07
146532341,M,İstanbul,Turkey,189.0,2022-04-07,2022-04-07
146533831,M,Van,Turkey,100.0,2022-04-07,2022-04-07
146532281,M,Erzurum,Turkey,100.0,2022-04-07,2022-04-07
146529991,M,İstanbul,Turkey,100.0,2022-04-07,2022-04-07
146527771,M,Mersin,Turkey,1000.0,2022-04-07,2022-04-07
146530431,M,Sivas,Turkey,300.0,2022-04-07,2022-04-08
146531601,M,Bursa,Turkey,1500.0,2022-04-07,2022-04-07
146526131,M,Muğla,Turkey,50.0,2022-04-07,2022-04-07
146526401,M,Bursa,Turkey,50.0,2022-04-07,2022-04-07
146532021,M,Mersin,Turkey,100.0,2022-04-07,2022-04-07
146532501,M,Diyarbakır,Turkey,100.0,2022-04-07,2022-04-07
146527801,M,Bursa,Turkey,50.0,2022-04-07,2022-04-07
146531661,M,Hatay,Turkey,100.0,2022-04-07,2022-04-07
146531931,M,Diyarbakır,Turkey,100.0,2022-04-07,2022-04-07
146531911,M,Kayseri,Turkey,100.0,2022-04-07,2022-04-07
146526531,M,Kayseri,Turkey,100.0,2022-04-07,2022-04-07
146527461,M,Kocaeli,Turkey,50.0,2022-04-07,2022-04-07
146528051,M,Mersin,Turkey,100.0,2022-04-07,2022-04-07
146529901,M,İstanbul,Turkey,1000.0,2022-04-07,2022-04-07
146533401,M,Antalya,Turkey,100.0,2022-04-07,2022-04-07
146531441,M,Denizli,Turkey,70.0,2022-04-07,2022-04-07
146533391,M,Sakarya,Turkey,50.0,2022-04-07,2022-04-07
146532611,M,Diyarbakır,Turkey,1000.0,2022-04-07,2022-04-07
146526391,M,Adana,Turkey,250.0,2022-04-07,2022-05-07
146533421,M,Afyonkarahisar,Turkey,100.0,2022-04-07,2022-04-07
146533681,M,Bursa,Turkey,200.0,2022-04-07,2022-04-07
146529731,M,Muğla,Turkey,2500.0,2022-04-07,2022-04-07
146534091,M,Trabzon,Turkey,20.0,2022-04-07,2022-04-07
146529011,M,İzmir,Turkey,100.0,2022-04-07,2022-04-07
146532631,M,Rize,Turkey,50.0,2022-04-07,2022-04-07
146531821,M,İstanbul,Turkey,1000.0,2022-04-07,2022-04-07
146534251,M,Muğla,Turkey,500.0,2022-04-07,2022-04-07
146531061,M,Bursa,Turkey,350.0,2022-04-07,2022-04-07
146534341,M,Samsun,Turkey,200.0,2022-04-07,2022-04-08
146528131,M,Uşak,Turkey,70.0,2022-04-07,2022-04-07
146527481,M,İstanbul,Turkey,300.0,2022-04-07,2022-04-07
146532481,M,Bilecik,Turkey,500.0,2022-04-07,2022-04-07
146534171,M,Van,Turkey,80.0,2022-04-07,2022-04-07
146533971,M,Konya,Turkey,100.0,2022-04-07,2022-04-07
146529691,M,İstanbul,Turkey,70.0,2022-04-07,2022-04-19
146532671,M,Denizli,Turkey,70.0,2022-04-07,2022-04-25
146532121,M,Tunceli,Turkey,100.0,2022-04-07,2022-04-09
146528961,M,Ankara,Turkey,55.0,2022-04-07,2022-04-07
146529111,M,Denizli,Turkey,500.0,2022-04-07,2022-04-16
146526191,M,İstanbul,Turkey,100.0,2022-04-07,2022-04-07
146530581,M,Manisa,Turkey,250.0,2022-04-07,2022-04-07
146532991,M,Diyarbakır,Turkey,980.0,2022-04-07,2022-04-07
146529591,M,Ankara,Turkey,50.0,2022-04-07,2022-04-07
146530261,M,Bursa,Turkey,50.0,2022-04-07,2022-04-07
146533131,M,İzmir,Turkey,200.0,2022-04-07,2022-04-07
146527231,M,Şırnak,Turkey,50.0,2022-04-07,2022-04-08
146529061,M,İstanbul,Turkey,100.0,2022-04-07,2022-04-07
146532001,M,Balıkesir,Turkey,100.0,2022-04-07,2022-04-07
146533411,M,Ankara,Turkey,50.0,2022-04-07,2022-04-18
146529501,M,Eskişehir,Turkey,50.0,2022-04-07,2022-04-07
146530921,M,Rize,Turkey,49.0,2022-04-07,2022-04-07
146527111,M,Batman,Turkey,100.0,2022-04-07,2022-04-07
146531671,M,Diyarbakır,Turkey,100.0,2022-04-07,2022-04-11
146527651,M,Kahramanmaraş,Turkey,50.0,2022-04-07,2022-04-07
146532821,M,Sakarya,Turkey,250.0,2022-04-07,2022-05-02
146528141,M,Bursa,Turkey,300.0,2022-04-07,2022-04-07
146532641,M,Tekirdağ,Turkey,100.0,2022-04-07,2022-04-07
146527401,M,Şırnak,Turkey,50.0,2022-04-07,2022-04-07
146526201,M,Tekirdağ,Turkey,100.0,2022-04-07,2022-04-07
146531091,M,Samsun,Turkey,112.0,2022-04-07,2022-04-07
146533901,M,İstanbul,Turkey,100.0,2022-04-07,2022-04-07
146533981,M,Diyarbakır,Turkey,100.0,2022-04-07,2022-04-07
146532111,M,Tunceli,Turkey,500.0,2022-04-07,2022-04-07
146531081,M,Denizli,Turkey,21.0,2022-04-07,2022-04-07
146531901,M,İstanbul,Turkey,100.0,2022-04-07,2022-06-15
146530751,M,İstanbul,Turkey,100.0,2022-04-07,2022-04-07
146530311,M,Muğla,Turkey,100.0,2022-04-07,2022-04-07
146531751,M,Kayseri,Turkey,200.0,2022-04-07,2022-04-07
146534201,M,İstanbul,Turkey,100.0,2022-04-07,2022-04-08
146527391,M,İstanbul,Turkey,100.0,2022-04-07,2022-04-07
146530141,M,İstanbul,Turkey,200.0,2022-04-07,2022-04-07
146531781,M,Sivas,Turkey,30.0,2022-04-07,2022-04-07
146537091,M,İstanbul,Turkey,51.0,2022-04-08,2022-06-04
146535431,M,İstanbul,Turkey,100.0,2022-04-08,2022-04-08
146542711,M,İstanbul,Turkey,99.0,2022-04-08,2022-04-19
146538021,M,Mardin,Turkey,1500.0,2022-04-08,2022-04-08
146538351,M,Antalya,Turkey,50.0,2022-04-08,2022-04-08
146535201,M,Batman,Turkey,150.0,2022-04-08,2022-04-08
146539501,M,Ankara,Turkey,1000.0,2022-04-08,2022-04-08
146535731,M,Ankara,Turkey,50.0,2022-04-08,2022-04-08
146540401,M,Bursa,Turkey,600.0,2022-04-08,2022-04-08
146540911,M,İstanbul,Turkey,1000.0,2022-04-08,2022-04-14
146539741,M,Yalova,Turkey,80.0,2022-04-08,2022-04-08
146540621,M,Muğla,Turkey,100.0,2022-04-08,2022-04-08
146541201,M,Tokat,Turkey,100.0,2022-04-08,2022-04-08
146538051,M,Kastamonu,Turkey,50.0,2022-04-08,2022-04-08
146537671,M,Balıkesir,Turkey,500.0,2022-04-08,2022-04-08
146540681,M,Antalya,Turkey,500.0,2022-04-08,2022-04-09
146535821,M,Ankara,Turkey,50.0,2022-04-08,2022-04-08
146543371,M,İstanbul,Turkey,30.0,2022-04-08,2022-04-08
146540291,M,Antalya,Turkey,1200.0,2022-04-08,2022-04-08
146542231,M,Diyarbakır,Turkey,100.0,2022-04-08,2022-04-09
146537131,M,İstanbul,Turkey,100.0,2022-04-08,2022-04-08
146539171,M,Tokat,Turkey,500.0,2022-04-08,2022-04-08
146535681,M,Şırnak,Turkey,50.0,2022-04-08,2022-04-08
146542381,M,Kocaeli,Turkey,90.0,2022-04-08,2022-04-08
146535911,M,Kahramanmaraş,Turkey,50.0,2022-04-08,2022-04-08
146537681,M,Ankara,Turkey,500.0,2022-04-08,2022-04-08
146538971,M,Antalya,Turkey,1000.0,2022-04-08,2022-04-08
146539971,M,Nevşehir,Turkey,100.0,2022-04-08,2022-04-08
146538091,M,İstanbul,Turkey,500.0,2022-04-08,2022-04-08
146535991,M,Bursa,Turkey,2000.0,2022-04-08,2022-04-08
146535351,M,Samsun,Turkey,200.0,2022-04-08,2022-04-08
146542541,M,İzmir,Turkey,400.0,2022-04-08,2022-04-09
146541481,M,Adana,Turkey,300.0,2022-04-08,2022-04-08
146540921,M,Sakarya,Turkey,94.0,2022-04-08,2022-04-10
146539221,M,İstanbul,Turkey,100.0,2022-04-08,2022-04-08
146539271,M,İstanbul,Turkey,100.0,2022-04-08,2022-04-08
146540341,M,Şanlıurfa,Turkey,100.0,2022-04-08,2022-04-08
146541221,M,Mersin,Turkey,70.0,2022-04-08,2022-04-08
146539241,M,Tekirdağ,Turkey,1000.0,2022-04-08,2022-04-08
146542321,M,Bursa,Turkey,70.0,2022-04-08,2022-04-09
146534361,M,İstanbul,Turkey,100.0,2022-04-08,2022-04-08
146540981,M,Kayseri,Turkey,50.0,2022-04-08,2022-04-08
146534511,M,Muğla,Turkey,100.0,2022-04-08,2022-04-08
146540121,M,Denizli,Turkey,250.0,2022-04-08,2022-04-08
146542361,M,İzmir,Turkey,100.0,2022-04-08,2022-04-08
146540701,M,Kocaeli,Turkey,100.0,2022-04-08,2022-04-08
146535891,M,Hatay,Turkey,49.0,2022-04-08,2022-04-08
146538071,M,Gaziantep,Turkey,50.0,2022-04-08,2022-04-11
146535561,M,Antalya,Turkey,50.0,2022-04-08,2022-04-08
146537341,M,Gaziantep,Turkey,250.0,2022-04-08,2022-04-09
146541521,M,Şanlıurfa,Turkey,200.0,2022-04-08,2022-04-08
146539941,M,Diyarbakır,Turkey,100.0,2022-04-08,2022-04-10
146540941,M,İstanbul,Turkey,120.0,2022-04-08,2022-04-08
146541441,M,Diyarbakır,Turkey,200.0,2022-04-08,2022-04-12
146538211,M,Bursa,Turkey,50.0,2022-04-08,2022-04-08
146539891,M,Diyarbakır,Turkey,50.0,2022-04-08,2022-04-09
146538151,M,İstanbul,Turkey,100.0,2022-04-08,2022-04-08
146536501,M,Trabzon,Turkey,100.0,2022-04-08,2022-04-23
146539811,M,İstanbul,Turkey,100.0,2022-04-08,2022-04-08
146537021,M,Diyarbakır,Turkey,50.0,2022-04-08,2022-05-22
146539491,M,İstanbul,Turkey,100.0,2022-04-08,2022-04-08
146540861,M,İzmir,Turkey,200.0,2022-04-08,2022-04-08
146538801,M,Ağrı,Turkey,500.0,2022-04-08,2022-04-08
146535051,M,Mersin,Turkey,150.0,2022-04-08,2022-04-08
146542641,M,Balıkesir,Turkey,250.0,2022-04-08,2022-04-08
146535791,M,Ankara,Turkey,50.0,2022-04-08,2022-04-08
146536421,M,Erzurum,Turkey,50.0,2022-04-08,2022-04-17
146542081,M,Diyarbakır,Turkey,100.0,2022-04-08,2022-04-10
146539851,M,İstanbul,Turkey,600.0,2022-04-08,2022-04-08
146539031,M,İzmir,Turkey,99.0,2022-04-08,2022-04-08
146538451,M,İstanbul,Turkey,50.0,2022-04-08,2022-04-08
146538841,M,Diyarbakır,Turkey,50.0,2022-04-08,2022-04-09
146541801,M,Mersin,Turkey,150.0,2022-04-08,2022-04-08
146538311,M,Kastamonu,Turkey,100.0,2022-04-08,2022-04-08
146541511,M,İzmir,Turkey,250.0,2022-04-08,2022-04-08
146542001,M,Antalya,Turkey,100.0,2022-04-08,2022-04-08
146537471,M,Eskişehir,Turkey,100.0,2022-04-08,2022-04-08
146540011,M,Ankara,Turkey,1000.0,2022-04-08,2022-04-08
146537641,M,İstanbul,Turkey,40.0,2022-04-08,2022-04-08
146551451,M,Diyarbakır,Turkey,1000.0,2022-04-09,2022-04-09
146547471,M,Adana,Turkey,1000.0,2022-04-09,2022-04-09
146552311,M,Batman,Turkey,200.0,2022-04-09,2022-04-09
146547011,M,Mersin,Turkey,200.0,2022-04-09,2022-04-09
146550861,M,Sakarya,Turkey,49.0,2022-04-09,2022-04-09
146549011,M,Ordu,Turkey,100.0,2022-04-09,2022-04-09
146550281,M,Balıkesir,Turkey,52.02,2022-04-09,2022-04-09
